"cases","cumulative_cases","date_report","province"
578,44775,"20-05-2020","Quebec"
720,45495,"21-05-2020","Quebec"
645,46140,"22-05-2020","Quebec"
698,46838,"23-05-2020","Quebec"
573,47411,"24-05-2020","Quebec"
573,47984,"25-05-2020","Quebec"
614,48598,"26-05-2020","Quebec"
539,49137,"27-05-2020","Quebec"
564,49701,"28-05-2020","Quebec"
529,50230,"29-05-2020","Quebec"
419,50649,"30-05-2020","Quebec"
410,51059,"31-05-2020","Quebec"
294,51353,"01-06-2020","Quebec"
237,51590,"02-06-2020","Quebec"
292,51882,"03-06-2020","Quebec"
259,52141,"04-06-2020","Quebec"
255,52396,"05-06-2020","Quebec"
227,52623,"06-06-2020","Quebec"
225,52848,"07-06-2020","Quebec"
198,53046,"08-06-2020","Quebec"
139,53185,"09-06-2020","Quebec"
156,53341,"10-06-2020","Quebec"
144,53485,"11-06-2020","Quebec"
181,53666,"12-06-2020","Quebec"
158,53824,"13-06-2020","Quebec"
128,53952,"14-06-2020","Quebec"
101,54053,"15-06-2020","Quebec"
93,54146,"16-06-2020","Quebec"
117,54263,"17-06-2020","Quebec"
120,54383,"18-06-2020","Quebec"
167,54550,"19-06-2020","Quebec"
124,54674,"20-06-2020","Quebec"
91,54765,"21-06-2020","Quebec"
69,54834,"22-06-2020","Quebec"
49,54883,"23-06-2020","Quebec"
54,54937,"24-06-2020","Quebec"
142,55079,"25-06-2020","Quebec"
0,55079,"26-06-2020","Quebec"
0,55079,"27-06-2020","Quebec"
0,55079,"28-06-2020","Quebec"
311,55390,"29-06-2020","Quebec"
68,55458,"30-06-2020","Quebec"
66,55524,"01-07-2020","Quebec"
69,55593,"02-07-2020","Quebec"
89,55682,"03-07-2020","Quebec"
102,55784,"04-07-2020","Quebec"
79,55863,"05-07-2020","Quebec"
74,55937,"06-07-2020","Quebec"
60,55997,"07-07-2020","Quebec"
82,56079,"08-07-2020","Quebec"
137,56216,"09-07-2020","Quebec"
100,56316,"10-07-2020","Quebec"
91,56407,"11-07-2020","Quebec"
114,56521,"12-07-2020","Quebec"
100,56621,"13-07-2020","Quebec"
109,56730,"14-07-2020","Quebec"
129,56859,"15-07-2020","Quebec"
142,57001,"16-07-2020","Quebec"
141,57142,"17-07-2020","Quebec"
158,57300,"18-07-2020","Quebec"
166,57466,"19-07-2020","Quebec"
150,57616,"20-07-2020","Quebec"
180,57796,"21-07-2020","Quebec"
142,57938,"22-07-2020","Quebec"
142,58080,"23-07-2020","Quebec"
163,58243,"24-07-2020","Quebec"
171,58414,"25-07-2020","Quebec"
169,58583,"26-07-2020","Quebec"
145,58728,"27-07-2020","Quebec"
169,58897,"28-07-2020","Quebec"
176,59073,"29-07-2020","Quebec"
58,59131,"30-07-2020","Quebec"
181,59312,"31-07-2020","Quebec"
146,59458,"01-08-2020","Quebec"
141,59599,"02-08-2020","Quebec"
123,59722,"03-08-2020","Quebec"
123,59845,"04-08-2020","Quebec"
155,60000,"05-08-2020","Quebec"
133,60133,"06-08-2020","Quebec"
108,60241,"07-08-2020","Quebec"
126,60367,"08-08-2020","Quebec"
104,60471,"09-08-2020","Quebec"
156,60627,"10-08-2020","Quebec"
91,60718,"11-08-2020","Quebec"
95,60813,"12-08-2020","Quebec"
104,60917,"13-08-2020","Quebec"
87,61004,"14-08-2020","Quebec"
80,61084,"15-08-2020","Quebec"
67,61151,"16-08-2020","Quebec"
55,61206,"17-08-2020","Quebec"
46,61252,"18-08-2020","Quebec"
64,61316,"19-08-2020","Quebec"
86,61402,"20-08-2020","Quebec"
93,61495,"21-08-2020","Quebec"
104,61599,"22-08-2020","Quebec"
74,61673,"23-08-2020","Quebec"
68,61741,"24-08-2020","Quebec"
62,61803,"25-08-2020","Quebec"
142,61945,"26-08-2020","Quebec"
111,62056,"27-08-2020","Quebec"
68,62124,"28-08-2020","Quebec"
108,62232,"29-08-2020","Quebec"
120,62352,"30-08-2020","Quebec"
140,62492,"31-08-2020","Quebec"
122,62614,"01-09-2020","Quebec"
132,62746,"02-09-2020","Quebec"
187,62933,"03-09-2020","Quebec"
184,63117,"04-09-2020","Quebec"
175,63292,"05-09-2020","Quebec"
205,63497,"06-09-2020","Quebec"
216,63713,"07-09-2020","Quebec"
163,63876,"08-09-2020","Quebec"
180,64056,"09-09-2020","Quebec"
188,64244,"10-09-2020","Quebec"
219,64463,"11-09-2020","Quebec"
244,64707,"12-09-2020","Quebec"
279,64986,"13-09-2020","Quebec"
276,65262,"14-09-2020","Quebec"
292,65554,"15-09-2020","Quebec"
303,65857,"16-09-2020","Quebec"
499,66356,"17-09-2020","Quebec"
297,66653,"18-09-2020","Quebec"
427,67080,"19-09-2020","Quebec"
462,67542,"20-09-2020","Quebec"
586,68128,"21-09-2020","Quebec"
489,68617,"22-09-2020","Quebec"
471,69088,"23-09-2020","Quebec"
582,69670,"24-09-2020","Quebec"
637,70307,"25-09-2020","Quebec"
698,71005,"26-09-2020","Quebec"
896,71901,"27-09-2020","Quebec"
750,72651,"28-09-2020","Quebec"
799,73450,"29-09-2020","Quebec"
838,74288,"30-09-2020","Quebec"
933,75221,"01-10-2020","Quebec"
1052,76273,"02-10-2020","Quebec"
1107,77380,"03-10-2020","Quebec"
1079,78459,"04-10-2020","Quebec"
1191,79650,"05-10-2020","Quebec"
1364,81014,"06-10-2020","Quebec"
900,81914,"07-10-2020","Quebec"
1078,82992,"08-10-2020","Quebec"
1102,84094,"09-10-2020","Quebec"
1097,85191,"10-10-2020","Quebec"
942,86133,"11-10-2020","Quebec"
843,86976,"12-10-2020","Quebec"
815,87791,"13-10-2020","Quebec"
1203,88994,"14-10-2020","Quebec"
969,89963,"15-10-2020","Quebec"
1055,91018,"16-10-2020","Quebec"
1278,92296,"17-10-2020","Quebec"
1093,93389,"18-10-2020","Quebec"
950,94339,"19-10-2020","Quebec"
877,95216,"20-10-2020","Quebec"
1072,96288,"21-10-2020","Quebec"
1033,97321,"22-10-2020","Quebec"
905,98226,"23-10-2020","Quebec"
1009,99235,"24-10-2020","Quebec"
879,100114,"25-10-2020","Quebec"
808,100922,"26-10-2020","Quebec"
963,101885,"27-10-2020","Quebec"
929,102814,"28-10-2020","Quebec"
1029,103843,"29-10-2020","Quebec"
1109,104952,"30-10-2020","Quebec"
1064,106016,"31-10-2020","Quebec"
965,106981,"01-11-2020","Quebec"
1037,108018,"02-11-2020","Quebec"
871,108889,"03-11-2020","Quebec"
1029,109918,"04-11-2020","Quebec"
1138,111056,"05-11-2020","Quebec"
1133,112189,"06-11-2020","Quebec"
1234,113423,"07-11-2020","Quebec"
1397,114820,"08-11-2020","Quebec"
1169,115989,"09-11-2020","Quebec"
1162,117151,"10-11-2020","Quebec"
1378,118529,"11-11-2020","Quebec"
1365,119894,"12-11-2020","Quebec"
1301,121195,"13-11-2020","Quebec"
1448,122643,"14-11-2020","Quebec"
1210,123853,"15-11-2020","Quebec"
1219,125072,"16-11-2020","Quebec"
982,126054,"17-11-2020","Quebec"
1179,127233,"18-11-2020","Quebec"
1207,128440,"19-11-2020","Quebec"
1259,129699,"20-11-2020","Quebec"
1189,130888,"21-11-2020","Quebec"
1154,132042,"22-11-2020","Quebec"
1164,133206,"23-11-2020","Quebec"
1124,134330,"24-11-2020","Quebec"
1098,135428,"25-11-2020","Quebec"
1465,136893,"26-11-2020","Quebec"
1270,138163,"27-11-2020","Quebec"
1480,139643,"28-11-2020","Quebec"
1395,141038,"29-11-2020","Quebec"
1333,142371,"30-11-2020","Quebec"
1177,143548,"01-12-2020","Quebec"
1514,145062,"02-12-2020","Quebec"
1470,146532,"03-12-2020","Quebec"
1345,147877,"04-12-2020","Quebec"
2031,149908,"05-12-2020","Quebec"
1691,151599,"06-12-2020","Quebec"
1577,153176,"07-12-2020","Quebec"
1564,154740,"08-12-2020","Quebec"
1728,156468,"09-12-2020","Quebec"
1842,158310,"10-12-2020","Quebec"
1713,160023,"11-12-2020","Quebec"
1897,161920,"12-12-2020","Quebec"
1995,163915,"13-12-2020","Quebec"
1620,165535,"14-12-2020","Quebec"
1741,167276,"15-12-2020","Quebec"
1897,169173,"16-12-2020","Quebec"
1855,171028,"17-12-2020","Quebec"
1773,172801,"18-12-2020","Quebec"
2038,174839,"19-12-2020","Quebec"
2146,176985,"20-12-2020","Quebec"
2108,179093,"21-12-2020","Quebec"
2183,181276,"22-12-2020","Quebec"
2247,183523,"23-12-2020","Quebec"
2349,185872,"24-12-2020","Quebec"
0,185872,"25-12-2020","Quebec"
0,185872,"26-12-2020","Quebec"
6793,192665,"27-12-2020","Quebec"
2265,194930,"28-12-2020","Quebec"
2381,197311,"29-12-2020","Quebec"
2511,199822,"30-12-2020","Quebec"
2819,202641,"31-12-2020","Quebec"
0,202641,"01-01-2021","Quebec"
0,202641,"02-01-2021","Quebec"
7663,210304,"03-01-2021","Quebec"
2546,212850,"04-01-2021","Quebec"
2508,215358,"05-01-2021","Quebec"
2641,217999,"06-01-2021","Quebec"
2519,220518,"07-01-2021","Quebec"
2588,223106,"08-01-2021","Quebec"
3127,226233,"09-01-2021","Quebec"
2588,228821,"10-01-2021","Quebec"
1869,230690,"11-01-2021","Quebec"
1934,232624,"12-01-2021","Quebec"
2071,234695,"13-01-2021","Quebec"
2132,236827,"14-01-2021","Quebec"
1918,238745,"15-01-2021","Quebec"
2225,240970,"16-01-2021","Quebec"
1743,242713,"17-01-2021","Quebec"
1634,244347,"18-01-2021","Quebec"
1387,245734,"19-01-2021","Quebec"
1502,247236,"20-01-2021","Quebec"
1624,248860,"21-01-2021","Quebec"
1631,250491,"22-01-2021","Quebec"
1685,252176,"23-01-2021","Quebec"
1457,253633,"24-01-2021","Quebec"
0,0,"25-01-2020","Repatriated"
0,0,"26-01-2020","Repatriated"
0,0,"27-01-2020","Repatriated"
0,0,"28-01-2020","Repatriated"
0,0,"29-01-2020","Repatriated"
0,0,"30-01-2020","Repatriated"
0,0,"31-01-2020","Repatriated"
0,0,"01-02-2020","Repatriated"
0,0,"02-02-2020","Repatriated"
0,0,"03-02-2020","Repatriated"
0,0,"04-02-2020","Repatriated"
0,0,"05-02-2020","Repatriated"
0,0,"06-02-2020","Repatriated"
0,0,"07-02-2020","Repatriated"
0,0,"08-02-2020","Repatriated"
0,0,"09-02-2020","Repatriated"
0,0,"10-02-2020","Repatriated"
0,0,"11-02-2020","Repatriated"
0,0,"12-02-2020","Repatriated"
0,0,"13-02-2020","Repatriated"
0,0,"14-02-2020","Repatriated"
0,0,"15-02-2020","Repatriated"
0,0,"16-02-2020","Repatriated"
0,0,"17-02-2020","Repatriated"
0,0,"18-02-2020","Repatriated"
0,0,"19-02-2020","Repatriated"
0,0,"20-02-2020","Repatriated"
0,0,"21-02-2020","Repatriated"
0,0,"22-02-2020","Repatriated"
0,0,"23-02-2020","Repatriated"
0,0,"24-02-2020","Repatriated"
0,0,"25-02-2020","Repatriated"
0,0,"26-02-2020","Repatriated"
0,0,"27-02-2020","Repatriated"
0,0,"28-02-2020","Repatriated"
0,0,"29-02-2020","Repatriated"
0,0,"01-03-2020","Repatriated"
0,0,"02-03-2020","Repatriated"
0,0,"03-03-2020","Repatriated"
0,0,"04-03-2020","Repatriated"
0,0,"05-03-2020","Repatriated"
0,0,"06-03-2020","Repatriated"
0,0,"07-03-2020","Repatriated"
0,0,"08-03-2020","Repatriated"
0,0,"09-03-2020","Repatriated"
0,0,"10-03-2020","Repatriated"
1,1,"11-03-2020","Repatriated"
0,1,"12-03-2020","Repatriated"
1,2,"13-03-2020","Repatriated"
2,4,"14-03-2020","Repatriated"
0,4,"15-03-2020","Repatriated"
4,8,"16-03-2020","Repatriated"
1,9,"17-03-2020","Repatriated"
0,9,"18-03-2020","Repatriated"
1,10,"19-03-2020","Repatriated"
2,12,"20-03-2020","Repatriated"
1,13,"21-03-2020","Repatriated"
0,13,"22-03-2020","Repatriated"
0,13,"23-03-2020","Repatriated"
0,13,"24-03-2020","Repatriated"
0,13,"25-03-2020","Repatriated"
0,13,"26-03-2020","Repatriated"
0,13,"27-03-2020","Repatriated"
0,13,"28-03-2020","Repatriated"
0,13,"29-03-2020","Repatriated"
0,13,"30-03-2020","Repatriated"
0,13,"31-03-2020","Repatriated"
0,13,"01-04-2020","Repatriated"
0,13,"02-04-2020","Repatriated"
0,13,"03-04-2020","Repatriated"
0,13,"04-04-2020","Repatriated"
0,13,"05-04-2020","Repatriated"
0,13,"06-04-2020","Repatriated"
0,13,"07-04-2020","Repatriated"
0,13,"08-04-2020","Repatriated"
0,13,"09-04-2020","Repatriated"
0,13,"10-04-2020","Repatriated"
0,13,"11-04-2020","Repatriated"
0,13,"12-04-2020","Repatriated"
0,13,"13-04-2020","Repatriated"
0,13,"14-04-2020","Repatriated"
0,13,"15-04-2020","Repatriated"
0,13,"16-04-2020","Repatriated"
0,13,"17-04-2020","Repatriated"
0,13,"18-04-2020","Repatriated"
0,13,"19-04-2020","Repatriated"
0,13,"20-04-2020","Repatriated"
0,13,"21-04-2020","Repatriated"
0,13,"22-04-2020","Repatriated"
0,13,"23-04-2020","Repatriated"
0,13,"24-04-2020","Repatriated"
0,13,"25-04-2020","Repatriated"
0,13,"26-04-2020","Repatriated"
0,13,"27-04-2020","Repatriated"
0,13,"28-04-2020","Repatriated"
0,13,"29-04-2020","Repatriated"
0,13,"30-04-2020","Repatriated"
0,13,"01-05-2020","Repatriated"
0,13,"02-05-2020","Repatriated"
0,13,"03-05-2020","Repatriated"
0,13,"04-05-2020","Repatriated"
0,13,"05-05-2020","Repatriated"
0,13,"06-05-2020","Repatriated"
0,13,"07-05-2020","Repatriated"
0,13,"08-05-2020","Repatriated"
0,13,"09-05-2020","Repatriated"
0,13,"10-05-2020","Repatriated"
0,13,"11-05-2020","Repatriated"
0,13,"12-05-2020","Repatriated"
0,13,"13-05-2020","Repatriated"
0,13,"14-05-2020","Repatriated"
0,13,"15-05-2020","Repatriated"
0,13,"16-05-2020","Repatriated"
0,13,"17-05-2020","Repatriated"
0,13,"18-05-2020","Repatriated"
0,13,"19-05-2020","Repatriated"
0,13,"20-05-2020","Repatriated"
0,13,"21-05-2020","Repatriated"
0,13,"22-05-2020","Repatriated"
0,13,"23-05-2020","Repatriated"
0,13,"24-05-2020","Repatriated"
0,13,"25-05-2020","Repatriated"
0,13,"26-05-2020","Repatriated"
0,13,"27-05-2020","Repatriated"
0,13,"28-05-2020","Repatriated"
0,13,"29-05-2020","Repatriated"
0,13,"30-05-2020","Repatriated"
0,13,"31-05-2020","Repatriated"
0,13,"01-06-2020","Repatriated"
0,13,"02-06-2020","Repatriated"
0,13,"03-06-2020","Repatriated"
0,13,"04-06-2020","Repatriated"
0,13,"05-06-2020","Repatriated"
0,13,"06-06-2020","Repatriated"
0,13,"07-06-2020","Repatriated"
0,13,"08-06-2020","Repatriated"
0,13,"09-06-2020","Repatriated"
0,13,"10-06-2020","Repatriated"
0,13,"11-06-2020","Repatriated"
0,13,"12-06-2020","Repatriated"
0,13,"13-06-2020","Repatriated"
0,13,"14-06-2020","Repatriated"
0,13,"15-06-2020","Repatriated"
0,13,"16-06-2020","Repatriated"
0,13,"17-06-2020","Repatriated"
0,13,"18-06-2020","Repatriated"
0,13,"19-06-2020","Repatriated"
0,13,"20-06-2020","Repatriated"
0,13,"21-06-2020","Repatriated"
0,13,"22-06-2020","Repatriated"
0,13,"23-06-2020","Repatriated"
0,13,"24-06-2020","Repatriated"
0,13,"25-06-2020","Repatriated"
0,13,"26-06-2020","Repatriated"
0,13,"27-06-2020","Repatriated"
0,13,"28-06-2020","Repatriated"
0,13,"29-06-2020","Repatriated"
0,13,"30-06-2020","Repatriated"
0,13,"01-07-2020","Repatriated"
0,13,"02-07-2020","Repatriated"
0,13,"03-07-2020","Repatriated"
0,13,"04-07-2020","Repatriated"
0,13,"05-07-2020","Repatriated"
0,13,"06-07-2020","Repatriated"
0,13,"07-07-2020","Repatriated"
0,13,"08-07-2020","Repatriated"
0,13,"09-07-2020","Repatriated"
0,13,"10-07-2020","Repatriated"
0,13,"11-07-2020","Repatriated"
0,13,"12-07-2020","Repatriated"
0,13,"13-07-2020","Repatriated"
0,13,"14-07-2020","Repatriated"
0,13,"15-07-2020","Repatriated"
0,13,"16-07-2020","Repatriated"
0,13,"17-07-2020","Repatriated"
0,13,"18-07-2020","Repatriated"
0,13,"19-07-2020","Repatriated"
0,13,"20-07-2020","Repatriated"
0,13,"21-07-2020","Repatriated"
0,13,"22-07-2020","Repatriated"
0,13,"23-07-2020","Repatriated"
0,13,"24-07-2020","Repatriated"
0,13,"25-07-2020","Repatriated"
0,13,"26-07-2020","Repatriated"
0,13,"27-07-2020","Repatriated"
0,13,"28-07-2020","Repatriated"
0,13,"29-07-2020","Repatriated"
0,13,"30-07-2020","Repatriated"
0,13,"31-07-2020","Repatriated"
0,13,"01-08-2020","Repatriated"
0,13,"02-08-2020","Repatriated"
0,13,"03-08-2020","Repatriated"
0,13,"04-08-2020","Repatriated"
0,13,"05-08-2020","Repatriated"
0,13,"06-08-2020","Repatriated"
0,13,"07-08-2020","Repatriated"
0,13,"08-08-2020","Repatriated"
0,13,"09-08-2020","Repatriated"
0,13,"10-08-2020","Repatriated"
0,13,"11-08-2020","Repatriated"
0,13,"12-08-2020","Repatriated"
0,13,"13-08-2020","Repatriated"
0,13,"14-08-2020","Repatriated"
0,13,"15-08-2020","Repatriated"
0,13,"16-08-2020","Repatriated"
0,13,"17-08-2020","Repatriated"
0,13,"18-08-2020","Repatriated"
0,13,"19-08-2020","Repatriated"
0,13,"20-08-2020","Repatriated"
0,13,"21-08-2020","Repatriated"
0,13,"22-08-2020","Repatriated"
0,13,"23-08-2020","Repatriated"
0,13,"24-08-2020","Repatriated"
0,13,"25-08-2020","Repatriated"
0,13,"26-08-2020","Repatriated"
0,13,"27-08-2020","Repatriated"
0,13,"28-08-2020","Repatriated"
0,13,"29-08-2020","Repatriated"
0,13,"30-08-2020","Repatriated"
0,13,"31-08-2020","Repatriated"
0,13,"01-09-2020","Repatriated"
0,13,"02-09-2020","Repatriated"
0,13,"03-09-2020","Repatriated"
0,13,"04-09-2020","Repatriated"
0,13,"05-09-2020","Repatriated"
0,13,"06-09-2020","Repatriated"
0,13,"07-09-2020","Repatriated"
0,13,"08-09-2020","Repatriated"
0,13,"09-09-2020","Repatriated"
0,13,"10-09-2020","Repatriated"
0,13,"11-09-2020","Repatriated"
0,13,"12-09-2020","Repatriated"
0,13,"13-09-2020","Repatriated"
0,13,"14-09-2020","Repatriated"
0,13,"15-09-2020","Repatriated"
0,13,"16-09-2020","Repatriated"
0,13,"17-09-2020","Repatriated"
0,13,"18-09-2020","Repatriated"
0,13,"19-09-2020","Repatriated"
0,13,"20-09-2020","Repatriated"
0,13,"21-09-2020","Repatriated"
0,13,"22-09-2020","Repatriated"
0,13,"23-09-2020","Repatriated"
0,13,"24-09-2020","Repatriated"
0,13,"25-09-2020","Repatriated"
0,13,"26-09-2020","Repatriated"
0,13,"27-09-2020","Repatriated"
0,13,"28-09-2020","Repatriated"
0,13,"29-09-2020","Repatriated"
0,13,"30-09-2020","Repatriated"
0,13,"01-10-2020","Repatriated"
0,13,"02-10-2020","Repatriated"
0,13,"03-10-2020","Repatriated"
0,13,"04-10-2020","Repatriated"
0,13,"05-10-2020","Repatriated"
0,13,"06-10-2020","Repatriated"
0,13,"07-10-2020","Repatriated"
0,13,"08-10-2020","Repatriated"
0,13,"09-10-2020","Repatriated"
0,13,"10-10-2020","Repatriated"
0,13,"11-10-2020","Repatriated"
0,13,"12-10-2020","Repatriated"
0,13,"13-10-2020","Repatriated"
0,13,"14-10-2020","Repatriated"
0,13,"15-10-2020","Repatriated"
0,13,"16-10-2020","Repatriated"
0,13,"17-10-2020","Repatriated"
0,13,"18-10-2020","Repatriated"
0,13,"19-10-2020","Repatriated"
0,13,"20-10-2020","Repatriated"
0,13,"21-10-2020","Repatriated"
0,13,"22-10-2020","Repatriated"
0,13,"23-10-2020","Repatriated"
0,13,"24-10-2020","Repatriated"
0,13,"25-10-2020","Repatriated"
0,13,"26-10-2020","Repatriated"
0,13,"27-10-2020","Repatriated"
0,13,"28-10-2020","Repatriated"
0,13,"29-10-2020","Repatriated"
0,13,"30-10-2020","Repatriated"
0,13,"31-10-2020","Repatriated"
0,13,"01-11-2020","Repatriated"
0,13,"02-11-2020","Repatriated"
0,13,"03-11-2020","Repatriated"
0,13,"04-11-2020","Repatriated"
0,13,"05-11-2020","Repatriated"
0,13,"06-11-2020","Repatriated"
0,13,"07-11-2020","Repatriated"
0,13,"08-11-2020","Repatriated"
0,13,"09-11-2020","Repatriated"
0,13,"10-11-2020","Repatriated"
0,13,"11-11-2020","Repatriated"
0,13,"12-11-2020","Repatriated"
0,13,"13-11-2020","Repatriated"
0,13,"14-11-2020","Repatriated"
0,13,"15-11-2020","Repatriated"
0,13,"16-11-2020","Repatriated"
0,13,"17-11-2020","Repatriated"
0,13,"18-11-2020","Repatriated"
0,13,"19-11-2020","Repatriated"
0,13,"20-11-2020","Repatriated"
0,13,"21-11-2020","Repatriated"
0,13,"22-11-2020","Repatriated"
0,13,"23-11-2020","Repatriated"
0,13,"24-11-2020","Repatriated"
0,13,"25-11-2020","Repatriated"
0,13,"26-11-2020","Repatriated"
0,13,"27-11-2020","Repatriated"
0,13,"28-11-2020","Repatriated"
0,13,"29-11-2020","Repatriated"
0,13,"30-11-2020","Repatriated"
0,13,"01-12-2020","Repatriated"
0,13,"02-12-2020","Repatriated"
0,13,"03-12-2020","Repatriated"
0,13,"04-12-2020","Repatriated"
0,13,"05-12-2020","Repatriated"
0,13,"06-12-2020","Repatriated"
0,13,"07-12-2020","Repatriated"
0,13,"08-12-2020","Repatriated"
0,13,"09-12-2020","Repatriated"
0,13,"10-12-2020","Repatriated"
0,13,"11-12-2020","Repatriated"
0,13,"12-12-2020","Repatriated"
0,13,"13-12-2020","Repatriated"
0,13,"14-12-2020","Repatriated"
0,13,"15-12-2020","Repatriated"
0,13,"16-12-2020","Repatriated"
0,13,"17-12-2020","Repatriated"
0,13,"18-12-2020","Repatriated"
0,13,"19-12-2020","Repatriated"
0,13,"20-12-2020","Repatriated"
0,13,"21-12-2020","Repatriated"
0,13,"22-12-2020","Repatriated"
0,13,"23-12-2020","Repatriated"
0,13,"24-12-2020","Repatriated"
0,13,"25-12-2020","Repatriated"
0,13,"26-12-2020","Repatriated"
0,13,"27-12-2020","Repatriated"
0,13,"28-12-2020","Repatriated"
0,13,"29-12-2020","Repatriated"
0,13,"30-12-2020","Repatriated"
0,13,"31-12-2020","Repatriated"
0,13,"01-01-2021","Repatriated"
0,13,"02-01-2021","Repatriated"
0,13,"03-01-2021","Repatriated"
0,13,"04-01-2021","Repatriated"
0,13,"05-01-2021","Repatriated"
0,13,"06-01-2021","Repatriated"
0,13,"07-01-2021","Repatriated"
0,13,"08-01-2021","Repatriated"
0,13,"09-01-2021","Repatriated"
0,13,"10-01-2021","Repatriated"
0,13,"11-01-2021","Repatriated"
0,13,"12-01-2021","Repatriated"
0,13,"13-01-2021","Repatriated"
0,13,"14-01-2021","Repatriated"
0,13,"15-01-2021","Repatriated"
0,13,"16-01-2021","Repatriated"
0,13,"17-01-2021","Repatriated"
0,13,"18-01-2021","Repatriated"
0,13,"19-01-2021","Repatriated"
0,13,"20-01-2021","Repatriated"
0,13,"21-01-2021","Repatriated"
0,13,"22-01-2021","Repatriated"
0,13,"23-01-2021","Repatriated"
0,13,"24-01-2021","Repatriated"
0,0,"25-01-2020","Saskatchewan"
0,0,"26-01-2020","Saskatchewan"
0,0,"27-01-2020","Saskatchewan"
0,0,"28-01-2020","Saskatchewan"
0,0,"29-01-2020","Saskatchewan"
0,0,"30-01-2020","Saskatchewan"
0,0,"31-01-2020","Saskatchewan"
0,0,"01-02-2020","Saskatchewan"
0,0,"02-02-2020","Saskatchewan"
0,0,"03-02-2020","Saskatchewan"
0,0,"04-02-2020","Saskatchewan"
0,0,"05-02-2020","Saskatchewan"
0,0,"06-02-2020","Saskatchewan"
0,0,"07-02-2020","Saskatchewan"
0,0,"08-02-2020","Saskatchewan"
0,0,"09-02-2020","Saskatchewan"
0,0,"10-02-2020","Saskatchewan"
0,0,"11-02-2020","Saskatchewan"
0,0,"12-02-2020","Saskatchewan"
0,0,"13-02-2020","Saskatchewan"
0,0,"14-02-2020","Saskatchewan"
0,0,"15-02-2020","Saskatchewan"
0,0,"16-02-2020","Saskatchewan"
0,0,"17-02-2020","Saskatchewan"
0,0,"18-02-2020","Saskatchewan"
0,0,"19-02-2020","Saskatchewan"
0,0,"20-02-2020","Saskatchewan"
0,0,"21-02-2020","Saskatchewan"
0,0,"22-02-2020","Saskatchewan"
0,0,"23-02-2020","Saskatchewan"
0,0,"24-02-2020","Saskatchewan"
0,0,"25-02-2020","Saskatchewan"
0,0,"26-02-2020","Saskatchewan"
0,0,"27-02-2020","Saskatchewan"
0,0,"28-02-2020","Saskatchewan"
0,0,"29-02-2020","Saskatchewan"
0,0,"01-03-2020","Saskatchewan"
0,0,"02-03-2020","Saskatchewan"
0,0,"03-03-2020","Saskatchewan"
0,0,"04-03-2020","Saskatchewan"
0,0,"05-03-2020","Saskatchewan"
0,0,"06-03-2020","Saskatchewan"
0,0,"07-03-2020","Saskatchewan"
0,0,"08-03-2020","Saskatchewan"
0,0,"09-03-2020","Saskatchewan"
0,0,"10-03-2020","Saskatchewan"
0,0,"11-03-2020","Saskatchewan"
1,1,"12-03-2020","Saskatchewan"
1,2,"13-03-2020","Saskatchewan"
4,6,"14-03-2020","Saskatchewan"
0,6,"15-03-2020","Saskatchewan"
1,7,"16-03-2020","Saskatchewan"
1,8,"17-03-2020","Saskatchewan"
8,16,"18-03-2020","Saskatchewan"
4,20,"19-03-2020","Saskatchewan"
6,26,"20-03-2020","Saskatchewan"
18,44,"21-03-2020","Saskatchewan"
8,52,"22-03-2020","Saskatchewan"
14,66,"23-03-2020","Saskatchewan"
6,72,"24-03-2020","Saskatchewan"
14,86,"25-03-2020","Saskatchewan"
9,95,"26-03-2020","Saskatchewan"
9,104,"27-03-2020","Saskatchewan"
30,134,"28-03-2020","Saskatchewan"
22,156,"29-03-2020","Saskatchewan"
20,176,"30-03-2020","Saskatchewan"
8,184,"31-03-2020","Saskatchewan"
9,193,"01-04-2020","Saskatchewan"
13,206,"02-04-2020","Saskatchewan"
14,220,"03-04-2020","Saskatchewan"
11,231,"04-04-2020","Saskatchewan"
18,249,"05-04-2020","Saskatchewan"
4,253,"06-04-2020","Saskatchewan"
7,260,"07-04-2020","Saskatchewan"
11,271,"08-04-2020","Saskatchewan"
7,278,"09-04-2020","Saskatchewan"
7,285,"10-04-2020","Saskatchewan"
4,289,"11-04-2020","Saskatchewan"
9,298,"12-04-2020","Saskatchewan"
2,300,"13-04-2020","Saskatchewan"
1,301,"14-04-2020","Saskatchewan"
3,304,"15-04-2020","Saskatchewan"
1,305,"16-04-2020","Saskatchewan"
2,307,"17-04-2020","Saskatchewan"
6,313,"18-04-2020","Saskatchewan"
2,315,"19-04-2020","Saskatchewan"
1,316,"20-04-2020","Saskatchewan"
4,320,"21-04-2020","Saskatchewan"
6,326,"22-04-2020","Saskatchewan"
5,331,"23-04-2020","Saskatchewan"
10,341,"24-04-2020","Saskatchewan"
8,349,"25-04-2020","Saskatchewan"
4,353,"26-04-2020","Saskatchewan"
12,365,"27-04-2020","Saskatchewan"
1,366,"28-04-2020","Saskatchewan"
17,383,"29-04-2020","Saskatchewan"
6,389,"30-04-2020","Saskatchewan"
26,415,"01-05-2020","Saskatchewan"
6,421,"02-05-2020","Saskatchewan"
12,433,"03-05-2020","Saskatchewan"
34,467,"04-05-2020","Saskatchewan"
20,487,"05-05-2020","Saskatchewan"
25,512,"06-05-2020","Saskatchewan"
