"cases","cumulative_cases","date_report","health_region","province"
0,2,"25-04-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"26-04-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"27-04-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"28-04-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"29-04-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"30-04-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"01-05-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"02-05-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"03-05-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"04-05-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"05-05-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"06-05-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"07-05-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"08-05-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"09-05-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"10-05-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"11-05-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"12-05-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"13-05-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"14-05-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"15-05-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"16-05-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"17-05-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"18-05-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"19-05-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"20-05-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"21-05-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"22-05-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"23-05-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"24-05-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"25-05-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"26-05-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"27-05-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"28-05-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"29-05-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"30-05-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"31-05-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"01-06-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"02-06-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"03-06-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"04-06-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"05-06-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"06-06-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"07-06-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"08-06-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"09-06-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"10-06-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"11-06-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"12-06-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"13-06-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"14-06-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"15-06-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"16-06-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"17-06-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"18-06-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"19-06-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"20-06-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"21-06-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"22-06-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"23-06-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"24-06-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"25-06-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"26-06-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"27-06-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"28-06-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"29-06-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"30-06-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"01-07-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"02-07-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"03-07-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"04-07-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"05-07-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"06-07-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"07-07-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"08-07-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"09-07-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"10-07-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"11-07-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"12-07-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"13-07-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"14-07-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"15-07-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"16-07-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"17-07-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"18-07-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"19-07-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"20-07-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"21-07-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"22-07-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"23-07-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"24-07-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"25-07-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"26-07-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"27-07-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"28-07-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"29-07-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"30-07-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"31-07-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"01-08-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"02-08-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"03-08-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"04-08-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"05-08-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"06-08-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"07-08-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"08-08-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"09-08-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"10-08-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"11-08-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"12-08-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"13-08-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"14-08-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"15-08-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"16-08-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"17-08-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"18-08-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"19-08-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"20-08-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"21-08-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"22-08-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"23-08-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"24-08-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"25-08-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"26-08-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"27-08-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"28-08-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"29-08-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"30-08-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"31-08-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"01-09-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"02-09-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"03-09-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"04-09-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"05-09-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"06-09-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"07-09-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"08-09-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"09-09-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"10-09-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"11-09-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"12-09-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"13-09-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"14-09-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"15-09-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"16-09-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"17-09-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"18-09-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"19-09-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"20-09-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"21-09-2020","Zone 7 (Miramichi area)","New Brunswick"
0,2,"22-09-2020","Zone 7 (Miramichi area)","New Brunswick"
1,3,"23-09-2020","Zone 7 (Miramichi area)","New Brunswick"
0,3,"24-09-2020","Zone 7 (Miramichi area)","New Brunswick"
0,3,"25-09-2020","Zone 7 (Miramichi area)","New Brunswick"
0,3,"26-09-2020","Zone 7 (Miramichi area)","New Brunswick"
0,3,"27-09-2020","Zone 7 (Miramichi area)","New Brunswick"
0,3,"28-09-2020","Zone 7 (Miramichi area)","New Brunswick"
0,3,"29-09-2020","Zone 7 (Miramichi area)","New Brunswick"
0,3,"30-09-2020","Zone 7 (Miramichi area)","New Brunswick"
0,3,"01-10-2020","Zone 7 (Miramichi area)","New Brunswick"
0,3,"02-10-2020","Zone 7 (Miramichi area)","New Brunswick"
0,3,"03-10-2020","Zone 7 (Miramichi area)","New Brunswick"
0,3,"04-10-2020","Zone 7 (Miramichi area)","New Brunswick"
0,3,"05-10-2020","Zone 7 (Miramichi area)","New Brunswick"
0,3,"06-10-2020","Zone 7 (Miramichi area)","New Brunswick"
0,3,"07-10-2020","Zone 7 (Miramichi area)","New Brunswick"
0,3,"08-10-2020","Zone 7 (Miramichi area)","New Brunswick"
0,3,"09-10-2020","Zone 7 (Miramichi area)","New Brunswick"
0,3,"10-10-2020","Zone 7 (Miramichi area)","New Brunswick"
0,3,"11-10-2020","Zone 7 (Miramichi area)","New Brunswick"
0,3,"12-10-2020","Zone 7 (Miramichi area)","New Brunswick"
0,3,"13-10-2020","Zone 7 (Miramichi area)","New Brunswick"
0,3,"14-10-2020","Zone 7 (Miramichi area)","New Brunswick"
0,3,"15-10-2020","Zone 7 (Miramichi area)","New Brunswick"
0,3,"16-10-2020","Zone 7 (Miramichi area)","New Brunswick"
0,3,"17-10-2020","Zone 7 (Miramichi area)","New Brunswick"
0,3,"18-10-2020","Zone 7 (Miramichi area)","New Brunswick"
0,3,"19-10-2020","Zone 7 (Miramichi area)","New Brunswick"
0,3,"20-10-2020","Zone 7 (Miramichi area)","New Brunswick"
0,3,"21-10-2020","Zone 7 (Miramichi area)","New Brunswick"
0,3,"22-10-2020","Zone 7 (Miramichi area)","New Brunswick"
0,3,"23-10-2020","Zone 7 (Miramichi area)","New Brunswick"
0,3,"24-10-2020","Zone 7 (Miramichi area)","New Brunswick"
0,3,"25-10-2020","Zone 7 (Miramichi area)","New Brunswick"
0,3,"26-10-2020","Zone 7 (Miramichi area)","New Brunswick"
0,3,"27-10-2020","Zone 7 (Miramichi area)","New Brunswick"
0,3,"28-10-2020","Zone 7 (Miramichi area)","New Brunswick"
0,3,"29-10-2020","Zone 7 (Miramichi area)","New Brunswick"
0,3,"30-10-2020","Zone 7 (Miramichi area)","New Brunswick"
0,3,"31-10-2020","Zone 7 (Miramichi area)","New Brunswick"
0,3,"01-11-2020","Zone 7 (Miramichi area)","New Brunswick"
0,3,"02-11-2020","Zone 7 (Miramichi area)","New Brunswick"
0,3,"03-11-2020","Zone 7 (Miramichi area)","New Brunswick"
1,4,"04-11-2020","Zone 7 (Miramichi area)","New Brunswick"
0,4,"05-11-2020","Zone 7 (Miramichi area)","New Brunswick"
0,4,"06-11-2020","Zone 7 (Miramichi area)","New Brunswick"
0,4,"07-11-2020","Zone 7 (Miramichi area)","New Brunswick"
0,4,"08-11-2020","Zone 7 (Miramichi area)","New Brunswick"
0,4,"09-11-2020","Zone 7 (Miramichi area)","New Brunswick"
0,4,"10-11-2020","Zone 7 (Miramichi area)","New Brunswick"
0,4,"11-11-2020","Zone 7 (Miramichi area)","New Brunswick"
0,4,"12-11-2020","Zone 7 (Miramichi area)","New Brunswick"
0,4,"13-11-2020","Zone 7 (Miramichi area)","New Brunswick"
0,4,"14-11-2020","Zone 7 (Miramichi area)","New Brunswick"
0,4,"15-11-2020","Zone 7 (Miramichi area)","New Brunswick"
0,4,"16-11-2020","Zone 7 (Miramichi area)","New Brunswick"
0,4,"17-11-2020","Zone 7 (Miramichi area)","New Brunswick"
0,4,"18-11-2020","Zone 7 (Miramichi area)","New Brunswick"
0,4,"19-11-2020","Zone 7 (Miramichi area)","New Brunswick"
0,4,"20-11-2020","Zone 7 (Miramichi area)","New Brunswick"
0,4,"21-11-2020","Zone 7 (Miramichi area)","New Brunswick"
0,4,"22-11-2020","Zone 7 (Miramichi area)","New Brunswick"
0,4,"23-11-2020","Zone 7 (Miramichi area)","New Brunswick"
0,4,"24-11-2020","Zone 7 (Miramichi area)","New Brunswick"
0,4,"25-11-2020","Zone 7 (Miramichi area)","New Brunswick"
0,4,"26-11-2020","Zone 7 (Miramichi area)","New Brunswick"
0,4,"27-11-2020","Zone 7 (Miramichi area)","New Brunswick"
0,4,"28-11-2020","Zone 7 (Miramichi area)","New Brunswick"
0,4,"29-11-2020","Zone 7 (Miramichi area)","New Brunswick"
0,4,"30-11-2020","Zone 7 (Miramichi area)","New Brunswick"
0,4,"01-12-2020","Zone 7 (Miramichi area)","New Brunswick"
0,4,"02-12-2020","Zone 7 (Miramichi area)","New Brunswick"
0,4,"03-12-2020","Zone 7 (Miramichi area)","New Brunswick"
0,4,"04-12-2020","Zone 7 (Miramichi area)","New Brunswick"
0,4,"05-12-2020","Zone 7 (Miramichi area)","New Brunswick"
0,4,"06-12-2020","Zone 7 (Miramichi area)","New Brunswick"
0,4,"07-12-2020","Zone 7 (Miramichi area)","New Brunswick"
0,4,"08-12-2020","Zone 7 (Miramichi area)","New Brunswick"
0,4,"09-12-2020","Zone 7 (Miramichi area)","New Brunswick"
0,4,"10-12-2020","Zone 7 (Miramichi area)","New Brunswick"
0,4,"11-12-2020","Zone 7 (Miramichi area)","New Brunswick"
0,4,"12-12-2020","Zone 7 (Miramichi area)","New Brunswick"
0,4,"13-12-2020","Zone 7 (Miramichi area)","New Brunswick"
0,4,"14-12-2020","Zone 7 (Miramichi area)","New Brunswick"
0,4,"15-12-2020","Zone 7 (Miramichi area)","New Brunswick"
0,4,"16-12-2020","Zone 7 (Miramichi area)","New Brunswick"
0,4,"17-12-2020","Zone 7 (Miramichi area)","New Brunswick"
0,4,"18-12-2020","Zone 7 (Miramichi area)","New Brunswick"
0,4,"19-12-2020","Zone 7 (Miramichi area)","New Brunswick"
0,4,"20-12-2020","Zone 7 (Miramichi area)","New Brunswick"
0,4,"21-12-2020","Zone 7 (Miramichi area)","New Brunswick"
0,4,"22-12-2020","Zone 7 (Miramichi area)","New Brunswick"
1,5,"23-12-2020","Zone 7 (Miramichi area)","New Brunswick"
0,5,"24-12-2020","Zone 7 (Miramichi area)","New Brunswick"
0,5,"25-12-2020","Zone 7 (Miramichi area)","New Brunswick"
1,6,"26-12-2020","Zone 7 (Miramichi area)","New Brunswick"
0,6,"27-12-2020","Zone 7 (Miramichi area)","New Brunswick"
0,6,"28-12-2020","Zone 7 (Miramichi area)","New Brunswick"
0,6,"29-12-2020","Zone 7 (Miramichi area)","New Brunswick"
0,6,"30-12-2020","Zone 7 (Miramichi area)","New Brunswick"
0,6,"31-12-2020","Zone 7 (Miramichi area)","New Brunswick"
0,6,"01-01-2021","Zone 7 (Miramichi area)","New Brunswick"
0,6,"02-01-2021","Zone 7 (Miramichi area)","New Brunswick"
0,6,"03-01-2021","Zone 7 (Miramichi area)","New Brunswick"
0,6,"04-01-2021","Zone 7 (Miramichi area)","New Brunswick"
0,6,"05-01-2021","Zone 7 (Miramichi area)","New Brunswick"
0,6,"06-01-2021","Zone 7 (Miramichi area)","New Brunswick"
0,6,"07-01-2021","Zone 7 (Miramichi area)","New Brunswick"
0,6,"08-01-2021","Zone 7 (Miramichi area)","New Brunswick"
0,6,"09-01-2021","Zone 7 (Miramichi area)","New Brunswick"
0,6,"10-01-2021","Zone 7 (Miramichi area)","New Brunswick"
0,6,"11-01-2021","Zone 7 (Miramichi area)","New Brunswick"
0,6,"12-01-2021","Zone 7 (Miramichi area)","New Brunswick"
0,6,"13-01-2021","Zone 7 (Miramichi area)","New Brunswick"
0,6,"14-01-2021","Zone 7 (Miramichi area)","New Brunswick"
0,6,"15-01-2021","Zone 7 (Miramichi area)","New Brunswick"
0,6,"16-01-2021","Zone 7 (Miramichi area)","New Brunswick"
0,6,"17-01-2021","Zone 7 (Miramichi area)","New Brunswick"
0,6,"18-01-2021","Zone 7 (Miramichi area)","New Brunswick"
0,6,"19-01-2021","Zone 7 (Miramichi area)","New Brunswick"
0,6,"20-01-2021","Zone 7 (Miramichi area)","New Brunswick"
0,6,"21-01-2021","Zone 7 (Miramichi area)","New Brunswick"
0,0,"25-01-2020","Central","NL"
0,0,"26-01-2020","Central","NL"
0,0,"27-01-2020","Central","NL"
0,0,"28-01-2020","Central","NL"
0,0,"29-01-2020","Central","NL"
0,0,"30-01-2020","Central","NL"
0,0,"31-01-2020","Central","NL"
0,0,"01-02-2020","Central","NL"
0,0,"02-02-2020","Central","NL"
0,0,"03-02-2020","Central","NL"
0,0,"04-02-2020","Central","NL"
0,0,"05-02-2020","Central","NL"
0,0,"06-02-2020","Central","NL"
0,0,"07-02-2020","Central","NL"
0,0,"08-02-2020","Central","NL"
0,0,"09-02-2020","Central","NL"
0,0,"10-02-2020","Central","NL"
0,0,"11-02-2020","Central","NL"
0,0,"12-02-2020","Central","NL"
0,0,"13-02-2020","Central","NL"
0,0,"14-02-2020","Central","NL"
0,0,"15-02-2020","Central","NL"
0,0,"16-02-2020","Central","NL"
0,0,"17-02-2020","Central","NL"
0,0,"18-02-2020","Central","NL"
0,0,"19-02-2020","Central","NL"
0,0,"20-02-2020","Central","NL"
0,0,"21-02-2020","Central","NL"
0,0,"22-02-2020","Central","NL"
0,0,"23-02-2020","Central","NL"
0,0,"24-02-2020","Central","NL"
0,0,"25-02-2020","Central","NL"
0,0,"26-02-2020","Central","NL"
0,0,"27-02-2020","Central","NL"
0,0,"28-02-2020","Central","NL"
0,0,"29-02-2020","Central","NL"
0,0,"01-03-2020","Central","NL"
0,0,"02-03-2020","Central","NL"
0,0,"03-03-2020","Central","NL"
0,0,"04-03-2020","Central","NL"
0,0,"05-03-2020","Central","NL"
0,0,"06-03-2020","Central","NL"
0,0,"07-03-2020","Central","NL"
0,0,"08-03-2020","Central","NL"
0,0,"09-03-2020","Central","NL"
0,0,"10-03-2020","Central","NL"
0,0,"11-03-2020","Central","NL"
0,0,"12-03-2020","Central","NL"
0,0,"13-03-2020","Central","NL"
0,0,"14-03-2020","Central","NL"
0,0,"15-03-2020","Central","NL"
0,0,"16-03-2020","Central","NL"
0,0,"17-03-2020","Central","NL"
0,0,"18-03-2020","Central","NL"
0,0,"19-03-2020","Central","NL"
0,0,"20-03-2020","Central","NL"
1,1,"21-03-2020","Central","NL"
0,1,"22-03-2020","Central","NL"
1,2,"23-03-2020","Central","NL"
0,2,"24-03-2020","Central","NL"
0,2,"25-03-2020","Central","NL"
0,2,"26-03-2020","Central","NL"
0,2,"27-03-2020","Central","NL"
1,3,"28-03-2020","Central","NL"
0,3,"29-03-2020","Central","NL"
0,3,"30-03-2020","Central","NL"
0,3,"31-03-2020","Central","NL"
0,3,"01-04-2020","Central","NL"
0,3,"02-04-2020","Central","NL"
0,3,"03-04-2020","Central","NL"
0,3,"04-04-2020","Central","NL"
0,3,"05-04-2020","Central","NL"
0,3,"06-04-2020","Central","NL"
1,4,"07-04-2020","Central","NL"
2,6,"08-04-2020","Central","NL"
2,8,"09-04-2020","Central","NL"
0,8,"10-04-2020","Central","NL"
0,8,"11-04-2020","Central","NL"
0,8,"12-04-2020","Central","NL"
0,8,"13-04-2020","Central","NL"
0,8,"14-04-2020","Central","NL"
0,8,"15-04-2020","Central","NL"
0,8,"16-04-2020","Central","NL"
0,8,"17-04-2020","Central","NL"
0,8,"18-04-2020","Central","NL"
0,8,"19-04-2020","Central","NL"
0,8,"20-04-2020","Central","NL"
0,8,"21-04-2020","Central","NL"
0,8,"22-04-2020","Central","NL"
0,8,"23-04-2020","Central","NL"
0,8,"24-04-2020","Central","NL"
0,8,"25-04-2020","Central","NL"
0,8,"26-04-2020","Central","NL"
0,8,"27-04-2020","Central","NL"
0,8,"28-04-2020","Central","NL"
0,8,"29-04-2020","Central","NL"
0,8,"30-04-2020","Central","NL"
0,8,"01-05-2020","Central","NL"
0,8,"02-05-2020","Central","NL"
0,8,"03-05-2020","Central","NL"
0,8,"04-05-2020","Central","NL"
0,8,"05-05-2020","Central","NL"
0,8,"06-05-2020","Central","NL"
0,8,"07-05-2020","Central","NL"
0,8,"08-05-2020","Central","NL"
0,8,"09-05-2020","Central","NL"
0,8,"10-05-2020","Central","NL"
0,8,"11-05-2020","Central","NL"
0,8,"12-05-2020","Central","NL"
0,8,"13-05-2020","Central","NL"
0,8,"14-05-2020","Central","NL"
0,8,"15-05-2020","Central","NL"
0,8,"16-05-2020","Central","NL"
0,8,"17-05-2020","Central","NL"
0,8,"18-05-2020","Central","NL"
0,8,"19-05-2020","Central","NL"
0,8,"20-05-2020","Central","NL"
0,8,"21-05-2020","Central","NL"
0,8,"22-05-2020","Central","NL"
0,8,"23-05-2020","Central","NL"
0,8,"24-05-2020","Central","NL"
0,8,"25-05-2020","Central","NL"
0,8,"26-05-2020","Central","NL"
0,8,"27-05-2020","Central","NL"
0,8,"28-05-2020","Central","NL"
0,8,"29-05-2020","Central","NL"
0,8,"30-05-2020","Central","NL"
0,8,"31-05-2020","Central","NL"
0,8,"01-06-2020","Central","NL"
0,8,"02-06-2020","Central","NL"
0,8,"03-06-2020","Central","NL"
0,8,"04-06-2020","Central","NL"
0,8,"05-06-2020","Central","NL"
0,8,"06-06-2020","Central","NL"
0,8,"07-06-2020","Central","NL"
0,8,"08-06-2020","Central","NL"
0,8,"09-06-2020","Central","NL"
0,8,"10-06-2020","Central","NL"
0,8,"11-06-2020","Central","NL"
0,8,"12-06-2020","Central","NL"
0,8,"13-06-2020","Central","NL"
0,8,"14-06-2020","Central","NL"
0,8,"15-06-2020","Central","NL"
0,8,"16-06-2020","Central","NL"
0,8,"17-06-2020","Central","NL"
0,8,"18-06-2020","Central","NL"
0,8,"19-06-2020","Central","NL"
0,8,"20-06-2020","Central","NL"
0,8,"21-06-2020","Central","NL"
0,8,"22-06-2020","Central","NL"
0,8,"23-06-2020","Central","NL"
0,8,"24-06-2020","Central","NL"
0,8,"25-06-2020","Central","NL"
0,8,"26-06-2020","Central","NL"
0,8,"27-06-2020","Central","NL"
0,8,"28-06-2020","Central","NL"
0,8,"29-06-2020","Central","NL"
0,8,"30-06-2020","Central","NL"
0,8,"01-07-2020","Central","NL"
0,8,"02-07-2020","Central","NL"
0,8,"03-07-2020","Central","NL"
0,8,"04-07-2020","Central","NL"
0,8,"05-07-2020","Central","NL"
0,8,"06-07-2020","Central","NL"
0,8,"07-07-2020","Central","NL"
0,8,"08-07-2020","Central","NL"
0,8,"09-07-2020","Central","NL"
0,8,"10-07-2020","Central","NL"
0,8,"11-07-2020","Central","NL"
0,8,"12-07-2020","Central","NL"
0,8,"13-07-2020","Central","NL"
0,8,"14-07-2020","Central","NL"
0,8,"15-07-2020","Central","NL"
0,8,"16-07-2020","Central","NL"
0,8,"17-07-2020","Central","NL"
0,8,"18-07-2020","Central","NL"
0,8,"19-07-2020","Central","NL"
0,8,"20-07-2020","Central","NL"
