"active_cases","active_cases_change","cumulative_cases","cumulative_deaths","cumulative_recovered","date_active","province"
12,0,392,4,376,"07-01-2021","NL"
12,0,392,4,376,"08-01-2021","NL"
7,-5,392,4,381,"09-01-2021","NL"
8,1,393,4,381,"10-01-2021","NL"
8,0,393,4,381,"11-01-2021","NL"
7,-1,393,4,382,"12-01-2021","NL"
6,-1,393,4,383,"13-01-2021","NL"
7,1,394,4,383,"14-01-2021","NL"
8,1,395,4,383,"15-01-2021","NL"
8,0,395,4,383,"16-01-2021","NL"
9,1,396,4,383,"17-01-2021","NL"
9,0,396,4,383,"18-01-2021","NL"
8,-1,396,4,384,"19-01-2021","NL"
8,0,396,4,384,"20-01-2021","NL"
0,0,0,0,0,"25-01-2020","Nova Scotia"
0,0,0,0,0,"26-01-2020","Nova Scotia"
0,0,0,0,0,"27-01-2020","Nova Scotia"
0,0,0,0,0,"28-01-2020","Nova Scotia"
0,0,0,0,0,"29-01-2020","Nova Scotia"
0,0,0,0,0,"30-01-2020","Nova Scotia"
0,0,0,0,0,"31-01-2020","Nova Scotia"
0,0,0,0,0,"01-02-2020","Nova Scotia"
0,0,0,0,0,"02-02-2020","Nova Scotia"
0,0,0,0,0,"03-02-2020","Nova Scotia"
0,0,0,0,0,"04-02-2020","Nova Scotia"
0,0,0,0,0,"05-02-2020","Nova Scotia"
0,0,0,0,0,"06-02-2020","Nova Scotia"
0,0,0,0,0,"07-02-2020","Nova Scotia"
0,0,0,0,0,"08-02-2020","Nova Scotia"
0,0,0,0,0,"09-02-2020","Nova Scotia"
0,0,0,0,0,"10-02-2020","Nova Scotia"
0,0,0,0,0,"11-02-2020","Nova Scotia"
0,0,0,0,0,"12-02-2020","Nova Scotia"
0,0,0,0,0,"13-02-2020","Nova Scotia"
0,0,0,0,0,"14-02-2020","Nova Scotia"
0,0,0,0,0,"15-02-2020","Nova Scotia"
0,0,0,0,0,"16-02-2020","Nova Scotia"
0,0,0,0,0,"17-02-2020","Nova Scotia"
0,0,0,0,0,"18-02-2020","Nova Scotia"
0,0,0,0,0,"19-02-2020","Nova Scotia"
0,0,0,0,0,"20-02-2020","Nova Scotia"
0,0,0,0,0,"21-02-2020","Nova Scotia"
0,0,0,0,0,"22-02-2020","Nova Scotia"
0,0,0,0,0,"23-02-2020","Nova Scotia"
0,0,0,0,0,"24-02-2020","Nova Scotia"
0,0,0,0,0,"25-02-2020","Nova Scotia"
0,0,0,0,0,"26-02-2020","Nova Scotia"
0,0,0,0,0,"27-02-2020","Nova Scotia"
0,0,0,0,0,"28-02-2020","Nova Scotia"
0,0,0,0,0,"29-02-2020","Nova Scotia"
0,0,0,0,0,"01-03-2020","Nova Scotia"
0,0,0,0,0,"02-03-2020","Nova Scotia"
0,0,0,0,0,"03-03-2020","Nova Scotia"
0,0,0,0,0,"04-03-2020","Nova Scotia"
0,0,0,0,0,"05-03-2020","Nova Scotia"
0,0,0,0,0,"06-03-2020","Nova Scotia"
0,0,0,0,0,"07-03-2020","Nova Scotia"
0,0,0,0,0,"08-03-2020","Nova Scotia"
0,0,0,0,0,"09-03-2020","Nova Scotia"
0,0,0,0,0,"10-03-2020","Nova Scotia"
0,0,0,0,0,"11-03-2020","Nova Scotia"
0,0,0,0,0,"12-03-2020","Nova Scotia"
0,0,0,0,0,"13-03-2020","Nova Scotia"
0,0,0,0,0,"14-03-2020","Nova Scotia"
3,3,3,0,0,"15-03-2020","Nova Scotia"
5,2,5,0,0,"16-03-2020","Nova Scotia"
7,2,7,0,0,"17-03-2020","Nova Scotia"
12,5,12,0,0,"18-03-2020","Nova Scotia"
14,2,14,0,0,"19-03-2020","Nova Scotia"
15,1,15,0,0,"20-03-2020","Nova Scotia"
21,6,21,0,0,"21-03-2020","Nova Scotia"
28,7,28,0,0,"22-03-2020","Nova Scotia"
41,13,41,0,0,"23-03-2020","Nova Scotia"
50,9,51,0,1,"24-03-2020","Nova Scotia"
66,16,68,0,2,"25-03-2020","Nova Scotia"
71,5,73,0,2,"26-03-2020","Nova Scotia"
87,16,90,0,3,"27-03-2020","Nova Scotia"
106,19,110,0,4,"28-03-2020","Nova Scotia"
115,9,122,0,7,"29-03-2020","Nova Scotia"
117,2,127,0,10,"30-03-2020","Nova Scotia"
137,20,147,0,10,"31-03-2020","Nova Scotia"
162,25,173,0,11,"01-04-2020","Nova Scotia"
177,15,193,0,16,"02-04-2020","Nova Scotia"
186,9,207,0,21,"03-04-2020","Nova Scotia"
186,0,236,0,50,"04-04-2020","Nova Scotia"
209,23,262,0,53,"05-04-2020","Nova Scotia"
229,20,293,0,64,"06-04-2020","Nova Scotia"
243,14,310,1,66,"07-04-2020","Nova Scotia"
264,21,342,1,77,"08-04-2020","Nova Scotia"
289,25,373,2,82,"09-04-2020","Nova Scotia"
312,23,407,2,93,"10-04-2020","Nova Scotia"
331,19,428,2,95,"11-04-2020","Nova Scotia"
346,15,445,2,97,"12-04-2020","Nova Scotia"
370,24,474,3,101,"13-04-2020","Nova Scotia"
390,20,517,3,124,"14-04-2020","Nova Scotia"
409,19,549,3,137,"15-04-2020","Nova Scotia"
400,-9,579,3,176,"16-04-2020","Nova Scotia"
425,25,606,4,177,"17-04-2020","Nova Scotia"
458,33,649,7,184,"18-04-2020","Nova Scotia"
466,8,675,9,200,"19-04-2020","Nova Scotia"
464,-2,721,9,248,"20-04-2020","Nova Scotia"
441,-23,737,10,286,"21-04-2020","Nova Scotia"
430,-11,772,12,330,"22-04-2020","Nova Scotia"
453,23,827,16,358,"23-04-2020","Nova Scotia"
442,-11,850,16,392,"24-04-2020","Nova Scotia"
431,-11,865,22,412,"25-04-2020","Nova Scotia"
410,-21,873,24,439,"26-04-2020","Nova Scotia"
367,-43,900,24,509,"27-04-2020","Nova Scotia"
366,-1,915,27,522,"28-04-2020","Nova Scotia"
378,12,935,28,529,"29-04-2020","Nova Scotia"
374,-4,947,28,545,"30-04-2020","Nova Scotia"
338,-36,959,29,592,"01-05-2020","Nova Scotia"
323,-15,963,31,609,"02-05-2020","Nova Scotia"
310,-13,971,37,624,"03-05-2020","Nova Scotia"
309,-1,985,38,638,"04-05-2020","Nova Scotia"
298,-11,991,41,652,"05-05-2020","Nova Scotia"
296,-2,998,41,661,"06-05-2020","Nova Scotia"
255,-41,1007,44,708,"07-05-2020","Nova Scotia"
240,-15,1008,46,722,"08-05-2020","Nova Scotia"
221,-19,1011,47,743,"09-05-2020","Nova Scotia"
222,1,1018,47,749,"10-05-2020","Nova Scotia"
204,-18,1019,48,767,"11-05-2020","Nova Scotia"
108,-96,1020,48,864,"12-05-2020","Nova Scotia"
103,-5,1024,51,870,"13-05-2020","Nova Scotia"
66,-37,1026,51,909,"14-05-2020","Nova Scotia"
61,-5,1034,55,918,"15-05-2020","Nova Scotia"
52,-9,1037,55,930,"16-05-2020","Nova Scotia"
47,-5,1040,55,938,"17-05-2020","Nova Scotia"
42,-5,1043,55,946,"18-05-2020","Nova Scotia"
32,-10,1044,56,956,"19-05-2020","Nova Scotia"
32,0,1045,57,956,"20-05-2020","Nova Scotia"
29,-3,1046,58,959,"21-05-2020","Nova Scotia"
28,-1,1047,58,961,"22-05-2020","Nova Scotia"
21,-7,1048,58,969,"23-05-2020","Nova Scotia"
18,-3,1049,58,973,"24-05-2020","Nova Scotia"
18,0,1050,58,974,"25-05-2020","Nova Scotia"
17,-1,1052,59,976,"26-05-2020","Nova Scotia"
19,2,1053,59,975,"27-05-2020","Nova Scotia"
19,0,1055,59,977,"28-05-2020","Nova Scotia"
18,-1,1055,59,978,"29-05-2020","Nova Scotia"
18,0,1056,60,978,"30-05-2020","Nova Scotia"
15,-3,1056,60,981,"31-05-2020","Nova Scotia"
13,-2,1057,60,984,"01-06-2020","Nova Scotia"
5,-8,1057,60,992,"02-06-2020","Nova Scotia"
5,0,1058,60,993,"03-06-2020","Nova Scotia"
3,-2,1058,61,994,"04-06-2020","Nova Scotia"
3,0,1058,61,994,"05-06-2020","Nova Scotia"
3,0,1058,61,994,"06-06-2020","Nova Scotia"
4,1,1059,61,994,"07-06-2020","Nova Scotia"
4,0,1059,61,994,"08-06-2020","Nova Scotia"
4,0,1060,62,994,"09-06-2020","Nova Scotia"
5,1,1061,62,994,"10-06-2020","Nova Scotia"
4,-1,1061,62,995,"11-06-2020","Nova Scotia"
4,0,1061,62,995,"12-06-2020","Nova Scotia"
3,-1,1061,62,996,"13-06-2020","Nova Scotia"
3,0,1061,62,996,"14-06-2020","Nova Scotia"
3,0,1061,62,996,"15-06-2020","Nova Scotia"
2,-1,1061,62,997,"16-06-2020","Nova Scotia"
2,0,1061,62,997,"17-06-2020","Nova Scotia"
2,0,1061,62,997,"18-06-2020","Nova Scotia"
1,-1,1061,62,998,"19-06-2020","Nova Scotia"
1,0,1061,62,998,"20-06-2020","Nova Scotia"
1,0,1061,62,998,"21-06-2020","Nova Scotia"
0,-1,1061,63,998,"22-06-2020","Nova Scotia"
0,0,1061,63,998,"23-06-2020","Nova Scotia"
0,0,1061,63,998,"24-06-2020","Nova Scotia"
0,0,1061,63,998,"25-06-2020","Nova Scotia"
0,0,1061,63,998,"26-06-2020","Nova Scotia"
0,0,1061,63,998,"27-06-2020","Nova Scotia"
0,0,1061,63,998,"28-06-2020","Nova Scotia"
0,0,1061,63,998,"29-06-2020","Nova Scotia"
1,1,1062,63,998,"30-06-2020","Nova Scotia"
2,1,1063,63,998,"01-07-2020","Nova Scotia"
3,1,1064,63,998,"02-07-2020","Nova Scotia"
3,0,1064,63,998,"03-07-2020","Nova Scotia"
3,0,1064,63,998,"04-07-2020","Nova Scotia"
3,0,1064,63,998,"05-07-2020","Nova Scotia"
4,1,1065,63,998,"06-07-2020","Nova Scotia"
4,0,1065,63,998,"07-07-2020","Nova Scotia"
5,1,1066,63,998,"08-07-2020","Nova Scotia"
4,-1,1066,63,999,"09-07-2020","Nova Scotia"
3,-1,1066,63,1000,"10-07-2020","Nova Scotia"
3,0,1066,63,1000,"11-07-2020","Nova Scotia"
3,0,1066,63,1000,"12-07-2020","Nova Scotia"
3,0,1066,63,1000,"13-07-2020","Nova Scotia"
1,-2,1066,63,1002,"14-07-2020","Nova Scotia"
2,1,1067,63,1002,"15-07-2020","Nova Scotia"
2,0,1067,63,1002,"16-07-2020","Nova Scotia"
2,0,1067,63,1002,"17-07-2020","Nova Scotia"
2,0,1067,63,1002,"18-07-2020","Nova Scotia"
2,0,1067,63,1002,"19-07-2020","Nova Scotia"
1,-1,1067,63,1003,"20-07-2020","Nova Scotia"
1,0,1067,63,1003,"21-07-2020","Nova Scotia"
1,0,1067,63,1003,"22-07-2020","Nova Scotia"
1,0,1067,63,1003,"23-07-2020","Nova Scotia"
1,0,1067,63,1003,"24-07-2020","Nova Scotia"
1,0,1067,63,1003,"25-07-2020","Nova Scotia"
0,-1,1067,63,1004,"26-07-2020","Nova Scotia"
0,0,1067,63,1004,"27-07-2020","Nova Scotia"
0,0,1067,63,1004,"28-07-2020","Nova Scotia"
0,0,1067,64,1003,"29-07-2020","Nova Scotia"
0,0,1067,64,1003,"30-07-2020","Nova Scotia"
2,2,1069,64,1003,"31-07-2020","Nova Scotia"
2,0,1069,64,1003,"01-08-2020","Nova Scotia"
4,2,1071,64,1003,"02-08-2020","Nova Scotia"
2,-2,1071,64,1005,"03-08-2020","Nova Scotia"
2,0,1071,64,1005,"04-08-2020","Nova Scotia"
2,0,1071,64,1005,"05-08-2020","Nova Scotia"
2,0,1071,64,1005,"06-08-2020","Nova Scotia"
2,0,1071,64,1005,"07-08-2020","Nova Scotia"
2,0,1071,64,1005,"08-08-2020","Nova Scotia"
1,-1,1071,64,1006,"09-08-2020","Nova Scotia"
0,-1,1071,64,1007,"10-08-2020","Nova Scotia"
0,0,1071,64,1007,"11-08-2020","Nova Scotia"
0,0,1071,64,1007,"12-08-2020","Nova Scotia"
0,0,1071,64,1007,"13-08-2020","Nova Scotia"
1,1,1072,64,1007,"14-08-2020","Nova Scotia"
3,2,1074,64,1007,"15-08-2020","Nova Scotia"
3,0,1074,64,1007,"16-08-2020","Nova Scotia"
4,1,1075,64,1007,"17-08-2020","Nova Scotia"
4,0,1075,64,1007,"18-08-2020","Nova Scotia"
5,1,1076,64,1007,"19-08-2020","Nova Scotia"
6,1,1077,64,1007,"20-08-2020","Nova Scotia"
5,-1,1077,64,1008,"21-08-2020","Nova Scotia"
6,1,1078,64,1008,"22-08-2020","Nova Scotia"
7,1,1080,65,1008,"23-08-2020","Nova Scotia"
7,0,1080,65,1008,"24-08-2020","Nova Scotia"
4,-3,1080,65,1011,"25-08-2020","Nova Scotia"
5,1,1081,65,1011,"26-08-2020","Nova Scotia"
5,0,1081,65,1011,"27-08-2020","Nova Scotia"
5,0,1083,65,1013,"28-08-2020","Nova Scotia"
5,0,1083,65,1013,"29-08-2020","Nova Scotia"
5,0,1083,65,1013,"30-08-2020","Nova Scotia"
7,2,1085,65,1013,"31-08-2020","Nova Scotia"
6,-1,1085,65,1014,"01-09-2020","Nova Scotia"
6,0,1085,65,1014,"02-09-2020","Nova Scotia"
6,0,1085,65,1014,"03-09-2020","Nova Scotia"
5,-1,1085,65,1015,"04-09-2020","Nova Scotia"
5,0,1085,65,1015,"05-09-2020","Nova Scotia"
3,-2,1085,65,1017,"06-09-2020","Nova Scotia"
4,1,1086,65,1017,"07-09-2020","Nova Scotia"
3,-1,1086,65,1018,"08-09-2020","Nova Scotia"
3,0,1086,65,1018,"09-09-2020","Nova Scotia"
2,-1,1086,65,1019,"10-09-2020","Nova Scotia"
2,0,1086,65,1019,"11-09-2020","Nova Scotia"
1,-1,1086,65,1020,"12-09-2020","Nova Scotia"
1,0,1086,65,1020,"13-09-2020","Nova Scotia"
1,0,1086,65,1020,"14-09-2020","Nova Scotia"
1,0,1086,65,1020,"15-09-2020","Nova Scotia"
1,0,1086,65,1020,"16-09-2020","Nova Scotia"
1,0,1086,65,1020,"17-09-2020","Nova Scotia"
0,-1,1086,65,1021,"18-09-2020","Nova Scotia"
0,0,1086,65,1021,"19-09-2020","Nova Scotia"
0,0,1086,65,1021,"20-09-2020","Nova Scotia"
0,0,1086,65,1021,"21-09-2020","Nova Scotia"
1,1,1087,65,1021,"22-09-2020","Nova Scotia"
1,0,1087,65,1021,"23-09-2020","Nova Scotia"
1,0,1087,65,1021,"24-09-2020","Nova Scotia"
1,0,1087,65,1021,"25-09-2020","Nova Scotia"
1,0,1087,65,1021,"26-09-2020","Nova Scotia"
1,0,1087,65,1021,"27-09-2020","Nova Scotia"
1,0,1087,65,1021,"28-09-2020","Nova Scotia"
1,0,1087,65,1021,"29-09-2020","Nova Scotia"
2,1,1088,65,1021,"30-09-2020","Nova Scotia"
2,0,1088,65,1021,"01-10-2020","Nova Scotia"
3,1,1089,65,1021,"02-10-2020","Nova Scotia"
3,0,1089,65,1021,"03-10-2020","Nova Scotia"
3,0,1089,65,1021,"04-10-2020","Nova Scotia"
3,0,1089,65,1021,"05-10-2020","Nova Scotia"
3,0,1089,65,1021,"06-10-2020","Nova Scotia"
3,0,1089,65,1021,"07-10-2020","Nova Scotia"
3,0,1089,65,1021,"08-10-2020","Nova Scotia"
3,0,1089,65,1021,"09-10-2020","Nova Scotia"
5,2,1092,65,1022,"10-10-2020","Nova Scotia"
4,-1,1092,65,1023,"11-10-2020","Nova Scotia"
4,0,1092,65,1023,"12-10-2020","Nova Scotia"
4,0,1092,65,1023,"13-10-2020","Nova Scotia"
4,0,1092,65,1023,"14-10-2020","Nova Scotia"
3,-1,1092,65,1024,"15-10-2020","Nova Scotia"
4,1,1093,65,1024,"16-10-2020","Nova Scotia"
5,1,1095,65,1025,"17-10-2020","Nova Scotia"
6,1,1097,65,1026,"18-10-2020","Nova Scotia"
6,0,1097,65,1026,"19-10-2020","Nova Scotia"
5,-1,1097,65,1027,"20-10-2020","Nova Scotia"
5,0,1097,65,1027,"21-10-2020","Nova Scotia"
4,-1,1097,65,1028,"22-10-2020","Nova Scotia"
4,0,1097,65,1028,"23-10-2020","Nova Scotia"
6,2,1100,65,1029,"24-10-2020","Nova Scotia"
6,0,1100,65,1029,"25-10-2020","Nova Scotia"
5,-1,1101,65,1031,"26-10-2020","Nova Scotia"
6,1,1102,65,1031,"27-10-2020","Nova Scotia"
5,-1,1102,65,1032,"28-10-2020","Nova Scotia"
4,-1,1102,65,1033,"29-10-2020","Nova Scotia"
6,2,1104,65,1033,"30-10-2020","Nova Scotia"
11,5,1109,65,1033,"31-10-2020","Nova Scotia"
13,2,1111,65,1033,"01-11-2020","Nova Scotia"
15,2,1113,65,1033,"02-11-2020","Nova Scotia"
16,1,1114,65,1033,"03-11-2020","Nova Scotia"
19,3,1118,65,1034,"04-11-2020","Nova Scotia"
18,-1,1119,65,1036,"05-11-2020","Nova Scotia"
16,-2,1121,65,1040,"06-11-2020","Nova Scotia"
20,4,1125,65,1040,"07-11-2020","Nova Scotia"
20,0,1128,65,1043,"08-11-2020","Nova Scotia"
16,-4,1129,65,1048,"09-11-2020","Nova Scotia"
18,2,1132,65,1049,"10-11-2020","Nova Scotia"
20,2,1134,65,1049,"11-11-2020","Nova Scotia"
19,-1,1134,65,1050,"12-11-2020","Nova Scotia"
19,0,1136,65,1052,"13-11-2020","Nova Scotia"
21,2,1142,65,1056,"14-11-2020","Nova Scotia"
21,0,1144,65,1058,"15-11-2020","Nova Scotia"
23,2,1146,65,1058,"16-11-2020","Nova Scotia"
24,1,1151,65,1062,"17-11-2020","Nova Scotia"
24,0,1154,65,1065,"18-11-2020","Nova Scotia"
23,-1,1155,65,1067,"19-11-2020","Nova Scotia"
28,5,1160,65,1067,"20-11-2020","Nova Scotia"
33,5,1168,65,1070,"21-11-2020","Nova Scotia"
44,11,1179,65,1070,"22-11-2020","Nova Scotia"
51,7,1190,65,1074,"23-11-2020","Nova Scotia"
87,36,1227,65,1075,"24-11-2020","Nova Scotia"
102,15,1243,65,1076,"25-11-2020","Nova Scotia"
114,12,1257,65,1078,"26-11-2020","Nova Scotia"
122,8,1265,65,1078,"27-11-2020","Nova Scotia"
136,14,1279,65,1078,"28-11-2020","Nova Scotia"
146,10,1289,65,1078,"29-11-2020","Nova Scotia"
138,-8,1305,65,1102,"30-11-2020","Nova Scotia"
142,4,1315,65,1108,"01-12-2020","Nova Scotia"
127,-15,1332,65,1140,"02-12-2020","Nova Scotia"
119,-8,1343,65,1159,"03-12-2020","Nova Scotia"
117,-2,1358,65,1176,"04-12-2020","Nova Scotia"
95,-22,1364,65,1204,"05-12-2020","Nova Scotia"
88,-7,1368,65,1215,"06-12-2020","Nova Scotia"
90,2,1376,65,1221,"07-12-2020","Nova Scotia"
78,-12,1383,65,1240,"08-12-2020","Nova Scotia"
71,-7,1389,65,1253,"09-12-2020","Nova Scotia"
64,-7,1393,65,1264,"10-12-2020","Nova Scotia"
65,1,1402,65,1272,"11-12-2020","Nova Scotia"
61,-4,1409,65,1283,"12-12-2020","Nova Scotia"
59,-2,1415,65,1291,"13-12-2020","Nova Scotia"
57,-2,1420,65,1298,"14-12-2020","Nova Scotia"
57,0,1426,65,1304,"15-12-2020","Nova Scotia"
55,-2,1430,65,1310,"16-12-2020","Nova Scotia"
50,-5,1436,65,1321,"17-12-2020","Nova Scotia"
46,-4,1441,65,1330,"18-12-2020","Nova Scotia"
44,-2,1443,65,1334,"19-12-2020","Nova Scotia"
41,-3,1445,65,1339,"20-12-2020","Nova Scotia"
38,-3,1447,65,1344,"21-12-2020","Nova Scotia"
40,2,1454,65,1349,"22-12-2020","Nova Scotia"
35,-5,1458,65,1358,"23-12-2020","Nova Scotia"
36,1,1465,65,1364,"24-12-2020","Nova Scotia"
36,0,1465,65,1364,"25-12-2020","Nova Scotia"
45,9,1474,65,1364,"26-12-2020","Nova Scotia"
48,3,1477,65,1364,"27-12-2020","Nova Scotia"
33,-15,1478,65,1380,"28-12-2020","Nova Scotia"
30,-3,1480,65,1385,"29-12-2020","Nova Scotia"
25,-5,1483,65,1393,"30-12-2020","Nova Scotia"
22,-3,1486,65,1399,"31-12-2020","Nova Scotia"
33,11,1497,65,1399,"01-01-2021","Nova Scotia"
31,-2,1499,65,1403,"02-01-2021","Nova Scotia"
33,2,1501,65,1403,"03-01-2021","Nova Scotia"
27,-6,1505,65,1413,"04-01-2021","Nova Scotia"
19,-8,1508,65,1424,"05-01-2021","Nova Scotia"
29,10,1520,65,1426,"06-01-2021","Nova Scotia"
28,-1,1524,65,1431,"07-01-2021","Nova Scotia"
29,1,1526,65,1432,"08-01-2021","Nova Scotia"
30,1,1528,65,1433,"09-01-2021","Nova Scotia"
28,-2,1528,65,1435,"10-01-2021","Nova Scotia"
26,-2,1533,65,1442,"11-01-2021","Nova Scotia"
27,1,1534,65,1442,"12-01-2021","Nova Scotia"
30,3,1542,65,1447,"13-01-2021","Nova Scotia"
32,2,1548,65,1451,"14-01-2021","Nova Scotia"
32,0,1550,65,1453,"15-01-2021","Nova Scotia"
30,-2,1554,65,1459,"16-01-2021","Nova Scotia"
28,-2,1557,65,1464,"17-01-2021","Nova Scotia"
25,-3,1557,65,1467,"18-01-2021","Nova Scotia"
22,-3,1561,65,1474,"19-01-2021","Nova Scotia"
23,1,1564,65,1476,"20-01-2021","Nova Scotia"
0,0,0,0,0,"25-01-2020","Nunavut"
0,0,0,0,0,"26-01-2020","Nunavut"
0,0,0,0,0,"27-01-2020","Nunavut"
0,0,0,0,0,"28-01-2020","Nunavut"
0,0,0,0,0,"29-01-2020","Nunavut"
0,0,0,0,0,"30-01-2020","Nunavut"
0,0,0,0,0,"31-01-2020","Nunavut"
0,0,0,0,0,"01-02-2020","Nunavut"
0,0,0,0,0,"02-02-2020","Nunavut"
0,0,0,0,0,"03-02-2020","Nunavut"
0,0,0,0,0,"04-02-2020","Nunavut"
0,0,0,0,0,"05-02-2020","Nunavut"
0,0,0,0,0,"06-02-2020","Nunavut"
0,0,0,0,0,"07-02-2020","Nunavut"
0,0,0,0,0,"08-02-2020","Nunavut"
0,0,0,0,0,"09-02-2020","Nunavut"
0,0,0,0,0,"10-02-2020","Nunavut"
0,0,0,0,0,"11-02-2020","Nunavut"
0,0,0,0,0,"12-02-2020","Nunavut"
0,0,0,0,0,"13-02-2020","Nunavut"
0,0,0,0,0,"14-02-2020","Nunavut"
0,0,0,0,0,"15-02-2020","Nunavut"
0,0,0,0,0,"16-02-2020","Nunavut"
0,0,0,0,0,"17-02-2020","Nunavut"
0,0,0,0,0,"18-02-2020","Nunavut"
0,0,0,0,0,"19-02-2020","Nunavut"
0,0,0,0,0,"20-02-2020","Nunavut"
0,0,0,0,0,"21-02-2020","Nunavut"
0,0,0,0,0,"22-02-2020","Nunavut"
0,0,0,0,0,"23-02-2020","Nunavut"
0,0,0,0,0,"24-02-2020","Nunavut"
0,0,0,0,0,"25-02-2020","Nunavut"
0,0,0,0,0,"26-02-2020","Nunavut"
0,0,0,0,0,"27-02-2020","Nunavut"
0,0,0,0,0,"28-02-2020","Nunavut"
0,0,0,0,0,"29-02-2020","Nunavut"
0,0,0,0,0,"01-03-2020","Nunavut"
0,0,0,0,0,"02-03-2020","Nunavut"
0,0,0,0,0,"03-03-2020","Nunavut"
0,0,0,0,0,"04-03-2020","Nunavut"
0,0,0,0,0,"05-03-2020","Nunavut"
0,0,0,0,0,"06-03-2020","Nunavut"
0,0,0,0,0,"07-03-2020","Nunavut"
0,0,0,0,0,"08-03-2020","Nunavut"
0,0,0,0,0,"09-03-2020","Nunavut"
0,0,0,0,0,"10-03-2020","Nunavut"
0,0,0,0,0,"11-03-2020","Nunavut"
0,0,0,0,0,"12-03-2020","Nunavut"
0,0,0,0,0,"13-03-2020","Nunavut"
0,0,0,0,0,"14-03-2020","Nunavut"
0,0,0,0,0,"15-03-2020","Nunavut"
0,0,0,0,0,"16-03-2020","Nunavut"
0,0,0,0,0,"17-03-2020","Nunavut"
0,0,0,0,0,"18-03-2020","Nunavut"
0,0,0,0,0,"19-03-2020","Nunavut"
0,0,0,0,0,"20-03-2020","Nunavut"
0,0,0,0,0,"21-03-2020","Nunavut"
0,0,0,0,0,"22-03-2020","Nunavut"
0,0,0,0,0,"23-03-2020","Nunavut"
0,0,0,0,0,"24-03-2020","Nunavut"
0,0,0,0,0,"25-03-2020","Nunavut"
0,0,0,0,0,"26-03-2020","Nunavut"
0,0,0,0,0,"27-03-2020","Nunavut"
0,0,0,0,0,"28-03-2020","Nunavut"
0,0,0,0,0,"29-03-2020","Nunavut"
0,0,0,0,0,"30-03-2020","Nunavut"
0,0,0,0,0,"31-03-2020","Nunavut"
0,0,0,0,0,"01-04-2020","Nunavut"
0,0,0,0,0,"02-04-2020","Nunavut"
0,0,0,0,0,"03-04-2020","Nunavut"
0,0,0,0,0,"04-04-2020","Nunavut"
0,0,0,0,0,"05-04-2020","Nunavut"
0,0,0,0,0,"06-04-2020","Nunavut"
0,0,0,0,0,"07-04-2020","Nunavut"
0,0,0,0,0,"08-04-2020","Nunavut"
0,0,0,0,0,"09-04-2020","Nunavut"
0,0,0,0,0,"10-04-2020","Nunavut"
0,0,0,0,0,"11-04-2020","Nunavut"
0,0,0,0,0,"12-04-2020","Nunavut"
0,0,0,0,0,"13-04-2020","Nunavut"
0,0,0,0,0,"14-04-2020","Nunavut"
0,0,0,0,0,"15-04-2020","Nunavut"
0,0,0,0,0,"16-04-2020","Nunavut"
0,0,0,0,0,"17-04-2020","Nunavut"
0,0,0,0,0,"18-04-2020","Nunavut"
0,0,0,0,0,"19-04-2020","Nunavut"
0,0,0,0,0,"20-04-2020","Nunavut"
0,0,0,0,0,"21-04-2020","Nunavut"
0,0,0,0,0,"22-04-2020","Nunavut"
0,0,0,0,0,"23-04-2020","Nunavut"
0,0,0,0,0,"24-04-2020","Nunavut"
0,0,0,0,0,"25-04-2020","Nunavut"
0,0,0,0,0,"26-04-2020","Nunavut"
0,0,0,0,0,"27-04-2020","Nunavut"
0,0,0,0,0,"28-04-2020","Nunavut"
0,0,0,0,0,"29-04-2020","Nunavut"
0,0,0,0,0,"30-04-2020","Nunavut"
0,0,0,0,0,"01-05-2020","Nunavut"
0,0,0,0,0,"02-05-2020","Nunavut"
0,0,0,0,0,"03-05-2020","Nunavut"
0,0,0,0,0,"04-05-2020","Nunavut"
0,0,0,0,0,"05-05-2020","Nunavut"
0,0,0,0,0,"06-05-2020","Nunavut"
0,0,0,0,0,"07-05-2020","Nunavut"
0,0,0,0,0,"08-05-2020","Nunavut"
0,0,0,0,0,"09-05-2020","Nunavut"
0,0,0,0,0,"10-05-2020","Nunavut"
0,0,0,0,0,"11-05-2020","Nunavut"
0,0,0,0,0,"12-05-2020","Nunavut"
0,0,0,0,0,"13-05-2020","Nunavut"
0,0,0,0,0,"14-05-2020","Nunavut"
0,0,0,0,0,"15-05-2020","Nunavut"
0,0,0,0,0,"16-05-2020","Nunavut"
0,0,0,0,0,"17-05-2020","Nunavut"
0,0,0,0,0,"18-05-2020","Nunavut"
0,0,0,0,0,"19-05-2020","Nunavut"
0,0,0,0,0,"20-05-2020","Nunavut"
0,0,0,0,0,"21-05-2020","Nunavut"
0,0,0,0,0,"22-05-2020","Nunavut"
0,0,0,0,0,"23-05-2020","Nunavut"
0,0,0,0,0,"24-05-2020","Nunavut"
0,0,0,0,0,"25-05-2020","Nunavut"
0,0,0,0,0,"26-05-2020","Nunavut"
0,0,0,0,0,"27-05-2020","Nunavut"
0,0,0,0,0,"28-05-2020","Nunavut"
0,0,0,0,0,"29-05-2020","Nunavut"
0,0,0,0,0,"30-05-2020","Nunavut"
0,0,0,0,0,"31-05-2020","Nunavut"
0,0,0,0,0,"01-06-2020","Nunavut"
0,0,0,0,0,"02-06-2020","Nunavut"
0,0,0,0,0,"03-06-2020","Nunavut"
0,0,0,0,0,"04-06-2020","Nunavut"
